-0.229334952,0.080789675,-0.219763344,-0.307972055,0.046181516,-0.012460797
0.142115768,-0.130147533,-0.123021839,0.016404022,0.11786443,-0.000535817
-0.147963581,0.049485597,-0.189764931,-0.17702652,0.276690257,0.084567043
-0.029440711,-0.004828144,-0.231025836,-0.083638033,-0.131574578,0.160383474
-0.444221044,0.344719188,-0.157580933,-0.090806552,-0.059102857,-0.055064363
0.429787166,-0.283333275,0.177442706,-0.403231063,-0.124269514,-0.286862759
-0.202163401,0.190882406,-0.060035064,0.414322932,-0.008896888,0.351259572
-0.150736444,0.182226692,0.536372368,0.676510116,-0.037962709,-0.044361045
0.148693823,0.056359051,0.034472113,-0.077212864,-0.080557645,0.058018968
-0.262395667,-0.223406803,0.056589762,0.124680155,-0.050779311,-0.25257632
0.124484813,0.012433689,0.099961179,-0.212543595,-0.116731245,-0.240614131
-0.023157245,-0.223861935,-0.555359927,0.366596499,0.027364762,0.101870498
0.244253641,-0.031386325,0.039548339,-0.022120468,0.181605572,-0.264995417
-0.390337125,0.142648015,-0.121429395,0.158048361,0.163895741,0.341411349
0.06749401,-0.224287016,0.489760549,-0.130986248,0.016800934,-0.121085117
0.129270938,-0.109373226,-0.087736387,-0.239096139,-0.188634501,0.070406142
0.097028109,-0.19452857,-0.535279516,0.365618776,-0.260513041,-0.17387189
-0.483422982,0.192604671,-0.240051297,0.119044916,0.234765404,0.140758159
0.049558227,-0.250740435,-0.097913556,0.027294829,-0.235593683,0.460642151
0.080191829,0.00608729,-0.048048219,0.266997176,-0.312546298,-0.004280841
-0.10640109,-0.148476503,0.262179813,0.001083287,-0.217959996,0.031190268
-0.034169295,0.216355352,-0.129873891,-0.02282144,-0.081018229,0.089371383
0.017776381,0.300847622,0.054823496,-0.489512316,-0.355560561,-0.04404024
-0.015768335,0.099435115,0.079870603,0.312870506,-0.608702364,0.073705319
-0.164290974,0.221955593,0.084805724,-0.435534703,-0.161498224,-0.08070632
-0.214799919,0.179205779,0.455311283,0.036346489,-0.22351886,0.106646979
0.121387988,-0.44811272,-0.137586389,0.070797472,0.056515096,-0.19080709
-0.169308454,-0.203913045,-0.01178979,-0.159864879,-0.243316177,-0.008548438
0.14741543,0.050473511,0.013633469,-0.167873926,0.229408973,0.450392244
-0.010567594,0.202536999,0.221142906,0.046864507,0.296157162,0.262246929
0.296324361,0.072222314,-0.378474672,-0.051333181,0.12759085,-0.123852776
-0.023542633,0.243164981,0.251991499,0.260575714,-0.159813288,-0.395845867
-0.367381246,-0.09313031,0.035365348,0.196673086,0.107802376,0.064445357
-0.191301492,-0.253412784,0.030390775,-0.043866829,-0.101865602,-0.005134722
-0.044544377,0.238428562,0.155942134,0.164271361,0.260768335,-0.13685438
0.222456047,-0.015481126,-0.190206142,-0.252066011,-0.067245915,0.160671239
0.071985344,0.273980806,0.236529527,0.139151197,-0.026937247,0.171379425
0.307281674,0.149073035,0.397627839,0.105090038,-0.099900486,-0.140002791
-0.165286987,-0.248452221,-0.097792784,-0.313474882,0.019745326,0.179463658
0.142252789,-0.007477921,0.091896279,-0.160088493,0.006348946,0.190825138
0.116281263,0.133494619,-0.139698455,-0.168062916,-0.389931366,-0.068625787
0.056645939,-0.15258658,-0.003241578,-0.188206331,-0.114422261,-0.109803885
0.044482225,-0.026214967,-0.182989536,-0.328341161,-0.132313252,-0.1835591
-0.310985332,0.27000896,0.048713363,0.092059967,-0.189048707,0.224685644
-0.013624671,0.203882103,0.376702913,0.091805947,-0.179158657,0.254468875
0.072489689,0.269793625,0.518335874,-0.439806842,0.337929071,-0.013988342
-0.049650163,-0.146716929,-0.07884639,-0.097372881,-0.041530153,0.245259385
0.01224298,0.069892609,0.169025003,-0.062898053,-0.086068768,-0.318761478
0.442160173,0.218294433,0.147723734,-6.6248e-05,-0.353172021,0.063466406
-0.042260654,-0.183909191,-0.423357377,-0.132998018,-0.090472921,0.119802021
-0.019554804,0.248987367,0.035545198,-0.078740072,-0.20529179,-0.133612346
0.156792141,-0.091119952,-0.057614162,-0.376567221,-0.181522832,-0.22436088
0.099039506,0.24700223,-0.02541227,0.068320079,0.466240404,-0.011756601
-0.166313327,0.153929638,0.114909148,-0.091973105,-0.120588419,-0.010534275
-0.05706143,-0.244377182,0.02812334,0.405474239,0.056989733,-0.132801484
0.22584171,-0.030038234,-0.158740412,-0.099192565,-0.039758002,0.084419342
0.120506386,0.033608305,0.028796676,-0.001907374,0.15848107,-0.022056286
-0.390774145,0.408999242,-0.003291732,-0.073275549,-0.206046579,-0.083396765
-0.246751515,-0.168269098,-0.334893667,-0.252696944,0.136428722,-0.210801224
-0.368639046,0.176221924,-0.169198984,-0.016535686,-0.335322043,0.218087723
0.238407516,-0.130454509,-0.079069005,-0.240425751,0.021814157,0.124306217
0.229982233,-0.106897124,0.024558226,-0.170125272,-0.340912145,-0.292013187
-0.137655971,0.116784719,0.036444362,0.228698121,-0.093336016,-0.140742363
0.123515744,-0.097904738,0.121610944,-0.00965102,-0.225586053,-0.064138877
0.025488146,0.202758204,-0.143387331,0.183752167,-0.120574502,0.131236036
0.56718727,-0.093165446,-0.166717159,0.157033119,0.287161296,0.286871932
0.084762387,0.043693367,0.151677502,0.157306629,0.178389411,-0.102982854
-0.146108208,-0.070739281,0.136509284,-0.072075771,-0.125863425,0.149660155
0.054832036,0.057214668,0.157230006,-0.068170758,-0.151653791,0.34583888
-0.062047386,0.009465571,0.164874045,0.044372616,-0.165803461,-0.212380427
-0.204541799,-0.203811684,0.062879908,-0.197798033,0.10085863,-0.311019283
-0.091332781,0.107870187,-0.270192126,0.092713446,-0.034809909,0.164518328
0.295258857,0.092778965,0.057366379,-0.108357473,0.440545101,0.005878483
-0.354144306,-0.118128761,0.348021553,-0.017742693,0.072029351,0.333003974
-0.16060191,0.091926181,0.077929033,-0.056450012,0.218482411,-0.344728156
-0.152718061,0.3745639,-0.100748711,-0.009090252,-0.140795199,0.326026439
0.001205479,0.070661991,-0.031623391,0.07601326,-0.323326558,0.029619584
-0.326819939,-0.00288662,-0.169760733,-0.063747733,-0.389797055,-0.002588086
0.419798158,0.190358026,0.235387268,-0.14764767,0.046893824,-0.028692155
0.038001189,0.352293631,0.012300047,0.079441758,0.178725473,0.044664754
0.120479858,0.115673892,0.062516498,0.472501879,-0.060655957,0.038330719
0.177320018,-0.098390335,-0.344448225,-0.142009418,-0.223644255,-0.161301065
0.091596634,0.008320574,0.005278668,0.069818535,0.4363495,-0.093755897
0.010306522,-0.00059873,0.030709362,-0.091783553,-0.106502465,-0.084659553
-0.18198845,-0.02766343,0.061747297,-0.277351874,0.193481977,0.161767506
-0.102600849,0.059085691,-0.093337341,-0.158528829,0.111993692,-0.05888856
-0.20453416,-0.020503673,-0.162923566,0.065619076,0.450125414,-0.019849647
0.258676283,0.149698069,-0.082285907,-0.145614311,0.149166676,-0.199115705
-0.064157276,-0.153675037,0.123317554,-0.297338768,-0.038096972,0.064102731
-0.074402714,0.055548244,0.06581159,-0.052052177,-0.029527939,-0.034612207
0.235404722,0.022001735,-0.351569676,0.063851687,0.204738267,0.366388137
-0.137369754,-0.190183164,0.185089751,-0.038939336,0.080058683,-0.083544171
-0.006431921,-0.074466439,-0.025391314,-0.250421604,-0.036099297,-0.030623732
0.06587635,0.226164403,0.12254636,-0.097725408,-0.082562484,-0.120861754
-0.168749205,-0.422953803,-0.144631767,0.132267967,0.095944004,-0.294182644
-0.391415627,-0.282870106,-0.196500727,0.104464731,-0.032933003,0.038075068
0.067199293,-0.249193753,0.234991853,-0.126597317,0.014919227,-0.145504421
-0.42569013,-0.267221405,-0.0772354,0.164494334,0.155034953,-0.096124111
-0.15093456,0.309189229,0.191038457,0.134696908,0.184956362,0.001388839
-0.098780899,-0.101602987,-0.121388415,0.035179553,0.171625414,0.02374692
0.09122224,0.189274964,0.071826726,-0.229919838,0.156582012,-0.018128255
0.227480063,-0.298383767,0.212612426,0.100762614,-0.196993159,0.101461445
-0.219882882,-0.094990756,-0.527151349,-0.143538206,0.221888886,0.361084192
-0.121334506,-0.398191314,0.124906541,-0.089219899,0.222935263,-0.191472566
0.004506059,-0.199445714,0.336916796,-0.042118079,0.01473025,0.212623782
0.432726274,-0.080976252,-0.233179351,-0.024570179,0.18649265,0.156355853
-0.21913448,-0.029948783,-0.020293148,0.068363213,0.246376102,-0.178483049
0.094613575,0.291947985,0.094534303,0.212761992,-0.102234474,-0.039524285
-0.287081336,0.211666822,0.269911105,-0.327149843,0.181180119,-0.064911251
0.407757116,0.212864387,-0.007105531,0.322788176,0.016161404,0.060322329
0.370646184,-0.034997125,0.079729844,0.221506524,-0.06705888,-0.268639188
0.116152252,-0.314386625,-0.070939643,-0.086690321,-0.012513412,-0.401609408
-0.052248268,0.175986897,0.288349529,0.112147453,-0.148277208,-0.118232829
0.266717232,0.185182962,0.115900213,-0.000793181,-0.059857996,0.046977467
-0.001158115,0.346666752,0.13558245,-0.360591099,0.06855502,0.049707854
